dataset,filename,stem,extension,size_bytes,width,height,channels,aspect_ratio,resolution,mode,brightness,contrast,sharpness,blur_score,entropy,md5,phash,path
dataset_B,1739.jpg,1739,.jpg,154186,1080,876,3,1.232877,946080,RGB,74.35840732284797,50.38939273148622,539.6218455903298,539.6218455903298,7.362701892852783,5c55df173f33f37d5739f044c905923c,d787f0b484f836a8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1739.jpg
dataset_B,1740.jpg,1740,.jpg,74994,720,960,3,0.75,691200,RGB,110.37552662037037,76.36158616377223,656.1962628813295,656.1962628813295,7.108194828033447,8cb27a6efc8cc2c9f21562076c48e15f,ffa2a09f828ad545,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1740.jpg
dataset_B,1741.jpg,1741,.jpg,142574,994,994,3,1.0,988036,RGB,92.72216093340728,61.869870116541136,300.267490919715,300.267490919715,7.701360702514648,48d01d9e21cb0560c8e35c66bb1c3be4,95425d2fcc94963b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1741.jpg
dataset_B,1742.jpg,1742,.jpg,80688,960,432,3,2.222222,414720,RGB,118.77552324459876,47.02370674753433,1082.568855211339,1082.568855211339,7.501519680023193,9123e2cadd6765c819ec1e5681a3231b,e362614cf2f3330d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1742.jpg
dataset_B,1743.jpg,1743,.jpg,78372,960,432,3,2.222222,414720,RGB,111.2258559992284,47.27011337214021,861.5605211696964,861.5605211696964,7.482394218444824,b4827553aef7b339f06c48872d8e1e53,c64767cc62261b79,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1743.jpg
dataset_B,1744.jpg,1744,.jpg,111451,743,743,3,1.0,552049,RGB,89.98129876152298,60.366701400076565,391.1456878692378,391.1456878692378,7.668041706085205,31d4fb05508338722baeee584b797bb9,ab8b0e9fc26c74e0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1744.jpg
dataset_B,1745.jpg,1745,.jpg,97013,720,960,3,0.75,691200,RGB,119.08370081018519,66.25809388421723,789.1397047304926,789.1397047304926,7.7011260986328125,88c04fa9134409378e485bfd485e6157,b09a02903f7f3c6d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1745.jpg
dataset_B,1746.jpg,1746,.jpg,51210,540,960,3,0.5625,518400,RGB,71.15776234567902,61.813875182313495,251.3020523050358,251.3020523050358,6.357697486877441,15b0206df69b38c88cf8688382c1a5f8,d1092a6e27d57af0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1746.jpg
dataset_B,1747.jpg,1747,.jpg,89491,720,960,3,0.75,691200,RGB,82.04285011574073,58.6560750982178,325.43373521909155,325.43373521909155,7.502213001251221,a615257f9b75a23ab9f546b4712cbbf6,b5f74a8a83858b2b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1747.jpg
dataset_B,1748.jpg,1748,.jpg,105454,720,960,3,0.75,691200,RGB,120.10941550925926,65.96263994507885,400.2365376200923,400.2365376200923,7.7936177253723145,80e56ec23308150e3710dc5f564875d5,abe1953f90b4ca32,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1748.jpg
dataset_B,1749.jpg,1749,.jpg,208545,960,960,3,1.0,921600,RGB,118.22527018229167,65.9814878525717,3567.6661955922395,3567.6661955922395,7.756590843200684,e781c9636d5d587e076c9263a85d88c9,94173b6a8a9cdc93,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1749.jpg
dataset_B,1750.jpg,1750,.jpg,87981,720,960,3,0.75,691200,RGB,119.16321469907408,70.15554713927531,530.6716608655555,530.6716608655555,7.621198654174805,4b17e202cdc32d4959e083f6e7ae63d8,81197ce8c6e466de,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1750.jpg
dataset_B,1751.jpg,1751,.jpg,111012,720,960,3,0.75,691200,RGB,110.06017505787037,56.75478996216892,416.8480415797272,416.8480415797272,7.670045852661133,ef3b93ef41e871ea79882c6d41ebdcbd,bdd1d82ea6b5c980,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1751.jpg
dataset_B,1752.jpg,1752,.jpg,96237,720,960,3,0.75,691200,RGB,135.1283767361111,53.524526258492315,1006.3570182276409,1006.3570182276409,7.599181175231934,03c6f7bd3cd809efd0123a049a629d52,ea8cb4d38f6d8468,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1752.jpg
dataset_B,1753.jpg,1753,.jpg,106398,720,960,3,0.75,691200,RGB,129.13389612268517,54.957669040396844,827.9645615240885,827.9645615240885,7.163329124450684,1a3c4d6e4b70ce77c6940f15cf0f0f74,fe7c81c10fdf1c80,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1753.jpg
dataset_B,1754.jpg,1754,.jpg,260726,1032,1290,3,0.8,1331280,RGB,127.89982498046993,70.65674969978274,498.90493547729756,498.90493547729756,7.843001365661621,f00daf3581844414731250ca5d3473a6,ac0ec7ab23c3f468,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1754.jpg
dataset_B,1755.jpg,1755,.jpg,94928,960,720,3,1.333333,691200,RGB,131.02658420138889,48.39021907627763,352.7982809509278,352.7982809509278,7.515110015869141,99d7afca7a78e849f9b8d7fab8699644,b898a178ca297b97,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1755.jpg
dataset_B,1756.jpg,1756,.jpg,112625,960,720,3,1.333333,691200,RGB,142.12717447916665,59.42851474785186,646.9382882640697,646.9382882640697,7.750509738922119,e8ca77e94f40ea64389694233cc2eef4,ec85143c37ccc3f2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1756.jpg
dataset_B,1757.jpg,1757,.jpg,160930,720,960,3,0.75,691200,RGB,122.54409722222222,53.860625095178065,3762.3660169377813,3762.3660169377813,7.130797863006592,0ec7e757812e57982350462fe407444c,92953d28ced77470,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1757.jpg
dataset_B,1758.jpg,1758,.jpg,46644,525,700,3,0.75,367500,RGB,119.93136598639455,54.506994866458896,1181.287118250144,1181.287118250144,7.517827033996582,c08611ee70e084f0365f432383e0c328,a0a07a7f3de9e0c2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1758.jpg
dataset_B,1759.jpg,1759,.jpg,73226,720,960,3,0.75,691200,RGB,128.47911024305554,56.1744504782621,394.5769902132241,394.5769902132241,7.630558967590332,9410d1697f958eb4f1b924b4e5948516,e005af3d957428eb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1759.jpg
dataset_B,1760.jpg,1760,.jpg,107897,834,626,3,1.332268,522084,RGB,129.20241378781958,58.93271923642495,829.1203512703198,829.1203512703198,7.507018566131592,23fcbddeaf4d35b70b1c12f5685f8cbd,a486addd4e68c22f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1760.jpg
dataset_B,1761.jpg,1761,.jpg,172405,1080,1080,3,1.0,1166400,RGB,113.10795353223594,52.2555142748808,414.9043910782665,414.9043910782665,7.454685211181641,837a803dc76db771495ca1750de740c7,ef4ac22f84b2abc2,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1761.jpg
dataset_B,1762.jpg,1762,.jpg,161562,931,931,3,1.0,866761,RGB,86.41788105371607,67.6758182782807,546.4110886525839,546.4110886525839,7.6235127449035645,8457541fd93cd723d11ffdd350e10e6c,df51701b899193cb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1762.jpg
dataset_B,1763.jpg,1763,.jpg,72026,960,444,3,2.162162,426240,RGB,125.22545748873874,66.32432744009533,1142.6740136947724,1142.6740136947724,7.707090377807617,1d86d919760dcd03c09907ef92c07700,f84fd5cc63663092,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1763.jpg
dataset_B,1764.jpg,1764,.jpg,55579,540,960,3,0.5625,518400,RGB,133.26506944444444,68.0228858132501,459.445067321995,459.445067321995,7.402318477630615,7c547642a449481018e8ce9ab92ddaba,e9a9d105d03a65d7,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1764.jpg
dataset_B,1765.jpg,1765,.jpg,189218,937,1171,3,0.800171,1097227,RGB,54.3242483096023,44.33431479980258,491.18504739648654,491.18504739648654,7.057707786560059,2a31160c3c7ea796e47f310a435806d5,92972d81c7716787,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1765.jpg
dataset_B,1766.jpg,1766,.jpg,77551,432,960,3,0.45,414720,RGB,130.91176697530864,49.09928437877102,1004.0142695665818,1004.0142695665818,7.301400184631348,4212a0fd9358b6da16b34c4512ba2dcb,ccc4c5085ad5e59f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1766.jpg
dataset_B,1767.jpg,1767,.jpg,127532,1080,807,3,1.33829,871560,RGB,77.46360089953646,60.92327677446722,454.91742262179247,454.91742262179247,7.017246246337891,a1b6b6b63854e84b721f67eb24c117b3,e356941a8fe57918,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1767.jpg
dataset_B,1768.jpg,1768,.jpg,114913,539,960,3,0.561458,517440,RGB,120.61282660791589,57.41655077395964,1502.804156935048,1502.804156935048,7.7303571701049805,b638b372ffa8abaff7650bcae5af4c11,dbd8bd2497c22714,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1768.jpg
dataset_B,1769.jpg,1769,.jpg,104638,720,960,3,0.75,691200,RGB,109.73665219907407,65.53927339273594,814.2585658430856,814.2585658430856,7.589069366455078,4439fa940a0576dc82de99f30968b5f0,fed78160256a9d92,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1769.jpg
dataset_B,1770.jpg,1770,.jpg,78613,432,960,3,0.45,414720,RGB,145.0161747685185,33.8740484176447,814.2744593518639,814.2744593518639,6.855442047119141,efb9d50deda18aba48d04314aac5bf76,9f1f7b2b12b0e0a8,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1770.jpg
dataset_B,1771.jpg,1771,.jpg,131809,960,720,3,1.333333,691200,RGB,121.7562427662037,52.07560964345363,1614.1409444851345,1614.1409444851345,7.608546257019043,17b98f530ee2f0f4ef831e6f23ea224d,fd9c1604def4d038,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1771.jpg
dataset_B,1772.jpg,1772,.jpg,134302,960,720,3,1.333333,691200,RGB,124.36371672453704,51.303887746774556,1727.5212730556827,1727.5212730556827,7.593902587890625,b7b082e205c8082496c7bc740abfee56,fd9d1e24dc308339,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1772.jpg
dataset_B,1773.jpg,1773,.jpg,130339,960,720,3,1.333333,691200,RGB,120.53831741898148,57.304872179644576,1762.9565353447788,1762.9565353447788,7.6751556396484375,50ed3ef502f6442b3a8d36fac9dfda38,a886297ad6da9a66,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1773.jpg
dataset_B,1774.jpg,1774,.jpg,159032,1080,864,3,1.25,933120,RGB,59.321085176611795,49.42192885306382,1017.86421855234,1017.86421855234,7.137784481048584,15a66bf5312c8466ef5a66ff71e56fad,a4c5cb62d2accdb1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1774.jpg
dataset_B,1775.jpg,1775,.jpg,97764,960,539,3,1.781076,517440,RGB,96.18109539270253,57.40312020618892,1168.8001062947244,1168.8001062947244,7.490124702453613,0a54137c654e989cb44f0283e79d9bc5,c1e32c53db2c329e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1775.jpg
dataset_B,1776.jpg,1776,.jpg,71540,528,960,3,0.55,506880,RGB,109.62409840593435,65.06546252312567,1242.5821149355918,1242.5821149355918,7.517682075500488,4183d7de4bb4e9711f6fbe5d605ef82c,9450da2ad1d53d3b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1776.jpg
dataset_B,1777.jpg,1777,.jpg,95080,720,960,3,0.75,691200,RGB,106.63095775462963,58.26088402684643,500.8486038714352,500.8486038714352,7.457920074462891,382decd6698e909fece4dff0b56db0a5,d0c12f5fd0206d7e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1777.jpg
dataset_B,1778.jpg,1778,.jpg,72990,568,568,3,1.0,322624,RGB,73.19956357865503,55.68703030985922,604.5577650164754,604.5577650164754,7.130962371826172,107bcda2e39a6c71be6df277140e04b7,a032f3a55dd2f24c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1778.jpg
dataset_B,1779.jpg,1779,.jpg,87243,720,960,3,0.75,691200,RGB,129.0951533564815,48.199023664192026,948.1079612900722,948.1079612900722,7.43720817565918,fde98f1cc05f57596b7abb088a618f1b,ef05a52f64224f95,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1779.jpg
dataset_B,1780.jpg,1780,.jpg,44070,612,816,3,0.75,499392,RGB,104.68553961617327,65.61920593255627,602.2448257061203,602.2448257061203,7.723959922790527,2c48a564847b3994e39393ae6aa4d522,a8af2dc5f52c3c81,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1780.jpg
dataset_B,1781.jpg,1781,.jpg,41633,612,816,3,0.75,499392,RGB,112.70705778226323,71.6283343869263,634.2316513327727,634.2316513327727,7.646108150482178,b165c5db81bb85e0704bb19d08dbf51d,f0b11d93923d9933,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1781.jpg
dataset_B,1782.jpg,1782,.jpg,141478,825,825,3,1.0,680625,RGB,120.79165913682277,74.73158536400588,944.0762780158443,944.0762780158443,7.649702072143555,ad47a5b825014e8c71bcb840b4c3eff6,bed4c79fe8201147,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1782.jpg
dataset_B,1783.jpg,1783,.jpg,198008,1032,1289,3,0.800621,1330248,RGB,87.81974188271661,59.36530044569475,228.56080299522446,228.56080299522446,7.4489898681640625,6726b3918d2b69bb65c8c403058be33a,bf54900b83776cf0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1783.jpg
dataset_B,1784.jpg,1784,.jpg,85476,720,960,3,0.75,691200,RGB,103.97026765046296,54.57158776788727,95.15292968724673,95.15292968724673,7.553285598754883,3d5f478b941338b693e9f8710db73c0d,a91f0859f578aa87,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1784.jpg
dataset_B,1785.jpg,1785,.jpg,91894,720,960,3,0.75,691200,RGB,101.83099681712963,49.39047496730456,173.62807857908817,173.62807857908817,7.398338317871094,700139a20244825bfacbbdaf745b47db,d91d1509c9f5785c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1785.jpg
dataset_B,1786.jpg,1786,.jpg,69357,960,720,3,1.333333,691200,RGB,94.15201822916667,64.43462451020027,612.2704968224796,612.2704968224796,7.726847171783447,9378ed0d7c378f17458c6e19159ed0ba,dccc7870669a9595,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1786.jpg
dataset_B,1787.jpg,1787,.jpg,85330,540,960,3,0.5625,518400,RGB,158.37580825617283,57.30207640128252,901.190437600287,901.190437600287,7.419957160949707,34e9022029e2f2799c7ac83f305f5f63,f4f6c3c2f8cd2124,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1787.jpg
dataset_B,1788.jpg,1788,.jpg,218823,1080,909,3,1.188119,981720,RGB,104.91183331296092,63.367440778054956,1436.0751123180053,1436.0751123180053,7.801065921783447,5289b7b93bb3f760ce118301a0a1f92f,e847077c82e9c573,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1788.jpg
dataset_B,1789.jpg,1789,.jpg,80525,540,960,3,0.5625,518400,RGB,153.94007523148147,60.42735236660258,904.7697160731939,904.7697160731939,6.825014114379883,bda0f60952549bdf2ae62e91bf97b5c0,e4c6d6da9a9a1a29,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1789.jpg
dataset_B,1790.jpg,1790,.jpg,149062,720,959,3,0.750782,690480,RGB,132.10662148070907,57.382403544472176,1502.444491933326,1502.444491933326,7.750678062438965,67c0bf4d330c36e40f8aa6546f455029,fda2aa5d72489525,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1790.jpg
dataset_B,1791.jpg,1791,.jpg,41673,480,640,3,0.75,307200,RGB,109.51634765625,70.50733685555332,985.9656792263031,985.9656792263031,7.803722381591797,07fa2559de355a1031463643c5e4cca3,d4162e3dc358b569,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1791.jpg
dataset_B,1792.jpg,1792,.jpg,83515,540,960,3,0.5625,518400,RGB,122.70114969135803,53.73703782325293,1286.6228866997578,1286.6228866997578,7.5048747062683105,b08c36698f79012c9d96f8df9a03c7c5,88989793937f7c21,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1792.jpg
dataset_B,1793.jpg,1793,.jpg,54480,720,523,3,1.376673,376560,RGB,119.65758179307414,60.612501235889404,1048.364167801666,1048.364167801666,7.723636150360107,a37a741696fa4ea97e8b9e07d5e8f177,b692a789d9ce304e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1793.jpg
dataset_B,1794.jpg,1794,.jpg,89381,720,960,3,0.75,691200,RGB,127.7497337962963,62.23302653690421,666.852021314362,666.852021314362,7.841971397399902,364ce41e39558e12965499d11a324c91,ea83e37ac7d10e12,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1794.jpg
dataset_B,1795.jpg,1795,.jpg,198903,640,1388,3,0.461095,888320,RGB,116.8261977665706,47.07236725332524,1006.7611705338564,1006.7611705338564,7.380610466003418,c18fb2daa0bafeb14e0d6be1c75c014b,fae1a17db0f07a80,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1795.jpg
dataset_B,1796.jpg,1796,.jpg,55867,720,960,3,0.75,691200,RGB,54.64087962962963,45.02903772653934,202.68876678187158,202.68876678187158,7.070849418640137,15c8356fbfc8d6604f28570e00f55466,e1e11e1a7a7d6161,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1796.jpg
dataset_B,1797.jpg,1797,.jpg,202403,1388,640,3,2.16875,888320,RGB,113.60323306916426,52.55177672653616,1448.7205275754586,1448.7205275754586,7.583530426025391,98d20b4091e621dd1f3c07f0b5d3439c,a4c025b5a9cedace,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1797.jpg
dataset_B,1798.jpg,1798,.jpg,70130,709,752,3,0.942819,533168,RGB,122.7250510158149,60.12901997949653,769.40066557246,769.40066557246,7.76713752746582,5519545f0486428a701312b627831f6b,f1d05ac3c59a6c39,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1798.jpg
dataset_B,1799.jpg,1799,.jpg,178268,640,1388,3,0.461095,888320,RGB,122.55930745677233,60.95677382557933,1225.503214800476,1225.503214800476,7.625668048858643,2f8a94260223794180c09cf0f4b5c0e7,c0d89aa6b727613d,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1799.jpg
dataset_B,1800.jpg,1800,.jpg,114765,960,855,3,1.122807,820800,RGB,128.15660209551658,64.30723197822938,739.4405421874764,739.4405421874764,7.5980119705200195,5aac999139ed159c87f802cb3ce08a72,d1a423dbc2d7219e,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1800.jpg
dataset_B,1801.jpg,1801,.jpg,44160,727,700,3,1.038571,508900,RGB,115.96433876989586,62.197905554246994,411.1100076032319,411.1100076032319,7.564065933227539,4bca669f676c8670a5639542de5e69e3,b8f179e480869fca,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1801.jpg
dataset_B,1802.jpg,1802,.jpg,129350,960,720,3,1.333333,691200,RGB,124.47002748842593,62.10083078673892,1344.3387090285291,1344.3387090285291,7.674357891082764,2a325a0c90e29cf4fab370f71c2e8ec7,e88dc51b5962d1f1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1802.jpg
dataset_B,1803.jpg,1803,.jpg,55624,960,720,3,1.333333,691200,RGB,69.65096064814814,46.76787364061137,194.19033297545298,194.19033297545298,7.232030391693115,5ae1a1ba31cf090c4b4fac27555d64bc,feaf0b0cca3031cb,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1803.jpg
dataset_B,1804.jpg,1804,.jpg,123330,720,960,3,0.75,691200,RGB,113.90455729166666,83.93380441628557,2707.8880227618097,2707.8880227618097,7.471926689147949,ed1beaf8ac42dd25fbba59623cd13605,ae958b2e80d5ce33,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1804.jpg
dataset_B,1805.jpg,1805,.jpg,58412,443,960,3,0.461458,425280,RGB,138.1123847817908,68.93925052743064,1129.850662768748,1129.850662768748,7.256277084350586,8f1e8c0f46edeb7907314b01f18a8d55,af50803fd52b2bd4,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1805.jpg
dataset_B,1806.jpg,1806,.jpg,140709,720,960,3,0.75,691200,RGB,129.27736979166667,57.32026681614166,1943.6683479794076,1943.6683479794076,7.738847255706787,d8aad4fba82a5b243b698feaae77a79f,fd80a03e92b81f37,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1806.jpg
dataset_B,1807.jpg,1807,.jpg,114965,720,960,3,0.75,691200,RGB,120.95111545138889,60.38154924364297,774.4113770550993,774.4113770550993,7.7021074295043945,06605e92f1a58b01d896bc33a551a4f9,ff078078a0409fdf,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1807.jpg
dataset_B,1808.jpg,1808,.jpg,85129,960,443,3,2.167043,425280,RGB,101.28293594808126,60.406013217715035,1311.485322323807,1311.485322323807,7.513972759246826,5eb31df02912afd7474c0a486061c38b,bd5aaf91342bc512,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1808.jpg
dataset_B,1809.jpg,1809,.jpg,79675,960,720,3,1.333333,691200,RGB,118.04745804398148,58.90435529954381,741.4885795106215,741.4885795106215,7.618142127990723,a8d622000c020a139746e4716280a370,87c664cf8e856723,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1809.jpg
dataset_B,1810.jpg,1810,.jpg,212876,1388,640,3,2.16875,888320,RGB,118.90326233789625,55.978663702964035,1904.4478653758613,1904.4478653758613,7.620431423187256,18b65eb700da629a2000dfbc3ae40d0d,a4c0a4bd78cef8ac,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1810.jpg
dataset_B,1811.jpg,1811,.jpg,79709,432,960,3,0.45,414720,RGB,96.16080005787038,49.07108347024765,1099.3609084810903,1099.3609084810903,7.139706611633301,07c7aff8cd906a40019ace72bf4d04c1,92d2b73dac80a13f,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1811.jpg
dataset_B,1812.jpg,1812,.jpg,139649,720,960,3,0.75,691200,RGB,147.03559751157408,63.859440387659525,1851.2144236748754,1851.2144236748754,7.425022602081299,07cca8f890b290932db073919b9adc55,fd40c2b8afb03d83,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1812.jpg
dataset_B,1813.jpg,1813,.jpg,136061,720,960,3,0.75,691200,RGB,141.55095341435185,62.08005073200613,1534.6004726942087,1534.6004726942087,7.6975812911987305,40c6a9dfc1b0796a86509847e615eceb,ff82a03db4a2c3c5,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1813.jpg
dataset_B,1814.jpg,1814,.jpg,111194,960,960,3,1.0,921600,RGB,129.21246853298612,59.86658979335083,719.4330706892779,719.4330706892779,7.805971145629883,264a99c68c2492505c30108548c64a1a,fb079678e1c11707,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1814.jpg
dataset_B,1815.jpg,1815,.jpg,66852,720,960,3,0.75,691200,RGB,120.35822048611111,62.15652539009434,904.5473721506545,904.5473721506545,7.55221700668335,49713900f35fcf7c063b242f52799df4,a0743fd1596a6a6c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1815.jpg
dataset_B,1816.jpg,1816,.jpg,140612,720,960,3,0.75,691200,RGB,117.5994458912037,65.18279226000539,1693.8419157635724,1693.8419157635724,7.779288291931152,52b4695a1521131c3de2b22860451db4,c095ff3cf0d88561,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1816.jpg
dataset_B,1817.jpg,1817,.jpg,140612,720,960,3,0.75,691200,RGB,117.5994458912037,65.18279226000539,1693.8419157635724,1693.8419157635724,7.779288291931152,52b4695a1521131c3de2b22860451db4,c095ff3cf0d88561,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1817.jpg
dataset_B,1818.jpg,1818,.jpg,44171,665,700,3,0.95,465500,RGB,110.57209237379162,70.88197972500365,501.4691547497453,501.4691547497453,7.6294941902160645,403760b7fc75553ed081d095febef918,eba8e41dd596d80a,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1818.jpg
dataset_B,1819.jpg,1819,.jpg,106481,720,960,3,0.75,691200,RGB,125.68791232638888,69.83451594032587,842.4828514998551,842.4828514998551,7.631481170654297,8f7201d814e3cb0530823ab6c8a39da9,efcc842ee62acd05,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1819.jpg
dataset_B,1820.jpg,1820,.jpg,97990,720,960,3,0.75,691200,RGB,128.528359375,72.74619857403341,1075.031117508029,1075.031117508029,7.25075626373291,59a948e01d924242d02d530adf74a700,aa80ac95f55f9370,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1820.jpg
dataset_B,1821.jpg,1821,.jpg,109334,720,960,3,0.75,691200,RGB,153.20990885416666,59.979580431765505,688.1646772872339,688.1646772872339,7.257253646850586,39dd2689511ef3fbb84f2d68bf090777,e0709cfab6b5708c,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1821.jpg
dataset_B,1822.jpg,1822,.jpg,136905,720,960,3,0.75,691200,RGB,141.20679976851852,46.23797441321605,1677.627721218062,1677.627721218062,7.435590744018555,28476b86adbafd851433688bb118cc9f,af2e903c3787c3c1,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1822.jpg
dataset_B,1823.jpg,1823,.jpg,123521,720,960,3,0.75,691200,RGB,100.99129774305555,64.61424697701969,1408.4280946571635,1408.4280946571635,7.632698059082031,b1a845311d77f10b2db189e79ed3b999,96963a85a579a1ae,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1823.jpg
dataset_B,1824.jpg,1824,.jpg,97278,720,960,3,0.75,691200,RGB,142.23228153935185,62.92919445618648,915.1249609313692,915.1249609313692,7.587099075317383,bf90fa99d54ef5dd3f4e71bacacf7c3d,aedc8dc35a3c3483,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1824.jpg
dataset_B,1825.jpg,1825,.jpg,45715,960,1280,3,0.75,1228800,RGB,88.04896809895833,53.828739092193985,36.94192565535903,36.94192565535903,7.315143585205078,32334289a31c1215cd4096cb0285ac76,a01ecd65dc614767,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1825.jpg
dataset_B,1826.jpg,1826,.jpg,172315,927,1158,3,0.800518,1073466,RGB,69.05981279332555,62.94161827624819,263.44734616460806,263.44734616460806,7.359585762023926,b81d19ece57f68bb99eb7c49bdd84b39,af5bc31dd83838b0,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1826.jpg
dataset_B,1827.jpg,1827,.jpg,74722,960,720,3,1.333333,691200,RGB,109.10049623842593,53.04099068683375,365.7299420705536,365.7299420705536,7.657820701599121,ac5dd5294c197b591ef1e5d081e8c618,de8a686f9ec46468,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1827.jpg
dataset_B,1828.jpg,1828,.jpg,103522,720,960,3,0.75,691200,RGB,128.9832740162037,64.00803754993416,1070.1058480506845,1070.1058480506845,7.758440017700195,a9065b77c9d344907e9deff6f76a0c4b,b052d23f0e1a3f8b,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1828.jpg
dataset_B,1829.jpg,1829,.jpg,72769,720,960,3,0.75,691200,RGB,116.74895688657408,69.86815611306716,458.67561948548405,458.67561948548405,7.484099388122559,40eedce49d13065f7c70cb11d66aa068,c9c1c3cbfb323099,data\raw\dataset_B\EALPR Vechicles dataset\Vehicles\1829.jpg
